canonical_vgp_root	authorization_id	JobIDRaw	JobName	State	Elapsed	ElapsedRaw	Timelimit	AllocCPUS	ReqMem	MaxRSS	CPUTimeRAW	TotalCPU	ExitCode	NodeList	Start	End	Submit
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782138	vgp10-P01-finalize	CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:52:33
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782139	vgp10-P02-preflight	COMPLETED	00:00:01	1	01:00:00	4	16G		4	00:00:00	0:0	octopus10	2026-07-19T07:52:52	2026-07-19T07:52:53	2026-07-19T07:52:33
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782140	vgp10-P02-mapping	COMPLETED	06:17:46	22666	4-00:00:00	32	256G		725312	00:00:00	0:0	octopus09	2026-07-19T08:04:31	2026-07-19T14:22:17	2026-07-19T07:52:33
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782141	vgp10-P02-impg	CANCELLED by 1001	00:00:00	0	4-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:52:33
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782142	vgp10-P02-variants	CANCELLED by 1001	00:00:00	0	2-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:52:33
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782143	vgp10-P02-consensus	CANCELLED by 1001	00:00:00	0	3-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:52:33
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782145	vgp10-P02-finalize	CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:52:33
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782146	vgp10-P05-preflight	COMPLETED	00:00:01	1	01:00:00	4	16G		4	00:00:00	0:0	octopus10	2026-07-19T07:52:52	2026-07-19T07:52:53	2026-07-19T07:52:33
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782137	vgp10-P01-psmc	CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:52:33
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782144	vgp10-P02-psmc	CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:52:33
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782147	vgp10-P05-mapping	COMPLETED	00:32:41	1961	3-00:00:00	32	192G		62752	00:00:00	0:0	octopus11	2026-07-19T08:26:53	2026-07-19T08:59:34	2026-07-19T07:52:34
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782148	vgp10-P05-impg	CANCELLED by 1001	00:00:00	0	3-00:00:00	0	192G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:52:34
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782149	vgp10-P05-variants	CANCELLED by 1001	00:00:00	0	1-12:00:00	0	192G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:52:34
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782150	vgp10-P05-consensus	CANCELLED by 1001	00:00:00	0	2-00:00:00	0	192G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:52:34
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782151	vgp10-P05-psmc	CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:52:34
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782152	vgp10-P05-finalize	CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:52:34
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782153	vgp10-P06-preflight	COMPLETED	00:00:01	1	01:00:00	4	16G		4	00:00:00	0:0	octopus10	2026-07-19T07:52:52	2026-07-19T07:52:53	2026-07-19T07:52:34
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782154	vgp10-P06-mapping	FAILED	00:41:40	2500	4-00:00:00	32	256G		80000	00:00:00	1:0	octopus11	2026-07-19T08:59:34	2026-07-19T09:41:14	2026-07-19T07:52:34
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782155	vgp10-P06-impg	CANCELLED by 1001	00:00:00	0	4-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:52:34
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782156	vgp10-P06-variants	CANCELLED by 1001	00:00:00	0	2-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:52:34
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782157	vgp10-P06-consensus	CANCELLED by 1001	00:00:00	0	3-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:52:34
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782159	vgp10-P06-finalize	CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:52:35
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782158	vgp10-P06-psmc	CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:52:35
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782160	vgp10-P10-preflight	COMPLETED	00:00:02	2	01:00:00	4	16G		8	00:00:00	0:0	octopus11	2026-07-19T09:41:14	2026-07-19T09:41:16	2026-07-19T07:53:16
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782161	vgp10-P10-mapping	CANCELLED by 1001	00:05:19	319	5-00:00:00	32	320G		10208	00:00:00	0:0	octopus11	2026-07-19T09:41:17	2026-07-19T09:46:36	2026-07-19T07:53:16
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782162	vgp10-P10-impg	CANCELLED by 1001	00:00:00	0	5-00:00:00	0	384G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:53:16
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782163	vgp10-P10-variants	CANCELLED by 1001	00:00:00	0	3-00:00:00	0	384G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:53:16
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782164	vgp10-P10-consensus	CANCELLED by 1001	00:00:00	0	4-00:00:00	0	384G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:53:16
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782165	vgp10-P10-psmc	CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:53:16
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782166	vgp10-P10-finalize	CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:53:17
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782167	vgp10-P09-preflight	COMPLETED	00:00:02	2	01:00:00	4	16G		8	00:00:00	0:0	octopus11	2026-07-19T09:41:14	2026-07-19T09:41:16	2026-07-19T07:54:01
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782168	vgp10-P09-mapping	CANCELLED by 1001	00:00:00	0	5-00:00:00	0	320G		0	00:00:00	0:0	None assigned	None	2026-07-19T09:46:36	2026-07-19T07:54:01
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782169	vgp10-P09-impg	CANCELLED by 1001	00:00:00	0	5-00:00:00	0	512G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:54:01
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782170	vgp10-P09-variants	CANCELLED by 1001	00:00:00	0	3-00:00:00	0	512G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:54:02
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782171	vgp10-P09-consensus	CANCELLED by 1001	00:00:00	0	5-00:00:00	0	512G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:54:02
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782173	vgp10-P09-finalize	CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:54:02
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782172	vgp10-P09-psmc	CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T07:56:47	2026-07-19T07:54:02
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782202	vgp10-P04-preflight	CANCELLED by 1001	00:00:00	0	01:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T08:06:43	2026-07-19T08:04:56
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782203	vgp10-P04-mapping	CANCELLED by 1001	00:00:00	0	3-00:00:00	0	160G		0	00:00:00	0:0	None assigned	None	2026-07-19T08:06:43	2026-07-19T08:04:57
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782204	vgp10-P04-impg	CANCELLED by 1001	00:00:00	0	3-00:00:00	0	160G		0	00:00:00	0:0	None assigned	None	2026-07-19T08:06:43	2026-07-19T08:04:57
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782205	vgp10-P04-variants	CANCELLED by 1001	00:00:00	0	1-00:00:00	0	160G		0	00:00:00	0:0	None assigned	None	2026-07-19T08:06:43	2026-07-19T08:04:57
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782206	vgp10-P04-consensus	CANCELLED by 1001	00:00:00	0	2-00:00:00	0	160G		0	00:00:00	0:0	None assigned	None	2026-07-19T08:06:43	2026-07-19T08:04:57
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782208	vgp10-P04-finalize	CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T08:06:43	2026-07-19T08:04:57
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782207	vgp10-P04-psmc	CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T08:06:43	2026-07-19T08:04:57
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782210	vgp10-P04-impg	CANCELLED by 1001	00:17:18	1038	3-00:00:00	32	160G		33216	00:00:00	0:0	octopus02	2026-07-19T08:06:43	2026-07-19T08:24:01	2026-07-19T08:06:43
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782211	vgp10-P04-variants	CANCELLED by 1001	00:00:00	0	1-00:00:00	0	160G		0	00:00:00	0:0	None assigned	None	2026-07-19T08:24:01	2026-07-19T08:06:43
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782212	vgp10-P04-consensus	CANCELLED by 1001	00:00:00	0	2-00:00:00	0	160G		0	00:00:00	0:0	None assigned	None	2026-07-19T08:24:01	2026-07-19T08:06:43
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782214	vgp10-P04-finalize	CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T08:24:01	2026-07-19T08:06:43
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782213	vgp10-P04-psmc	CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T08:24:01	2026-07-19T08:06:43
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782218	vgp10-P04-impg	CANCELLED by 1001	02:37:03	9423	3-00:00:00	32	160G		301536	00:00:00	0:0	octopus02	2026-07-19T08:24:31	2026-07-19T11:01:34	2026-07-19T08:24:01
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782219	vgp10-P04-variants	CANCELLED by 1001	00:00:00	0	1-00:00:00	0	160G		0	00:00:00	0:0	None assigned	None	2026-07-19T09:49:43	2026-07-19T08:24:01
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782220	vgp10-P04-consensus	CANCELLED by 1001	00:00:00	0	2-00:00:00	0	160G		0	00:00:00	0:0	None assigned	None	2026-07-19T09:49:43	2026-07-19T08:24:01
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782222	vgp10-P04-finalize	CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T09:49:43	2026-07-19T08:24:01
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782221	vgp10-P04-psmc	CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T09:49:43	2026-07-19T08:24:01
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782224	vgp10-P03-mapping	CANCELLED by 1001	00:00:00	0	4-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T09:44:20	2026-07-19T08:29:12
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782225	vgp10-P03-impg	CANCELLED by 1001	00:00:00	0	3-00:00:00	0	160G		0	00:00:00	0:0	None assigned	None	2026-07-19T09:44:20	2026-07-19T08:29:12
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782226	vgp10-P03-variants	CANCELLED by 1001	00:00:00	0	1-00:00:00	0	160G		0	00:00:00	0:0	None assigned	None	2026-07-19T09:44:20	2026-07-19T08:29:12
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782227	vgp10-P03-consensus	CANCELLED by 1001	00:00:00	0	2-00:00:00	0	160G		0	00:00:00	0:0	None assigned	None	2026-07-19T09:44:20	2026-07-19T08:29:12
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782229	vgp10-P03-finalize	CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T09:44:20	2026-07-19T08:29:12
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782228	vgp10-P03-psmc	CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T09:44:20	2026-07-19T08:29:12
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782244	vgp10-P05-impg	CANCELLED by 1001	00:02:46	166	3-00:00:00	32	192G		5312	00:00:00	0:0	octopus11	2026-07-19T09:46:57	2026-07-19T09:49:43	2026-07-19T08:59:56
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782245	vgp10-P05-variants	CANCELLED by 1001	00:00:00	0	1-12:00:00	0	192G		0	00:00:00	0:0	None assigned	None	2026-07-19T09:49:43	2026-07-19T08:59:56
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782246	vgp10-P05-consensus	CANCELLED by 1001	00:00:00	0	2-00:00:00	0	192G		0	00:00:00	0:0	None assigned	None	2026-07-19T09:49:43	2026-07-19T08:59:56
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782248	vgp10-P05-finalize	CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T09:49:43	2026-07-19T08:59:56
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782247	vgp10-P05-psmc	CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T09:49:43	2026-07-19T08:59:56
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782257	vgp10-P03-mapping	FAILED	00:37:03	2223	4-00:00:00	32	256G		71136	00:00:00	1:0	octopus07	2026-07-19T10:28:11	2026-07-19T11:05:14	2026-07-19T09:44:21
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782258	vgp10-P03-impg	CANCELLED by 1001	00:00:00	0	3-00:00:00	0	160G		0	00:00:00	0:0	None assigned	None	2026-07-19T11:06:57	2026-07-19T09:44:21
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782259	vgp10-P03-variants	CANCELLED by 1001	00:00:00	0	1-00:00:00	0	160G		0	00:00:00	0:0	None assigned	None	2026-07-19T11:06:57	2026-07-19T09:44:21
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782260	vgp10-P03-consensus	CANCELLED by 1001	00:00:00	0	2-00:00:00	0	160G		0	00:00:00	0:0	None assigned	None	2026-07-19T11:06:57	2026-07-19T09:44:21
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782262	vgp10-P03-finalize	CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T11:06:57	2026-07-19T09:44:21
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782263	vgp10-P06-mapping	FAILED	00:21:26	1286	5-00:00:00	32	320G		41152	00:00:00	1:0	octopus07	2026-07-19T11:05:14	2026-07-19T11:26:40	2026-07-19T09:44:21
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782264	vgp10-P06-impg	CANCELLED by 1001	00:00:00	0	4-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T11:36:43	2026-07-19T09:44:21
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782265	vgp10-P06-variants	CANCELLED by 1001	00:00:00	0	2-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T11:36:43	2026-07-19T09:44:21
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782266	vgp10-P06-consensus	CANCELLED by 1001	00:00:00	0	3-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T11:36:43	2026-07-19T09:44:21
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782268	vgp10-P06-finalize	CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T11:36:43	2026-07-19T09:44:21
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782261	vgp10-P03-psmc	CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T11:06:57	2026-07-19T09:44:21
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782267	vgp10-P06-psmc	CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T11:36:43	2026-07-19T09:44:21
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782270	vgp10-P09-mapping	CANCELLED by 1001	00:11:19	679	5-00:00:00	32	320G		21728	00:00:00	0:0	octopus07	2026-07-19T11:26:40	2026-07-19T11:37:59	2026-07-19T09:46:36
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782271	vgp10-P09-impg	CANCELLED by 1001	00:00:00	0	5-00:00:00	0	512G		0	00:00:00	0:0	None assigned	None	2026-07-19T11:37:59	2026-07-19T09:46:36
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782272	vgp10-P09-variants	CANCELLED by 1001	00:00:00	0	3-00:00:00	0	512G		0	00:00:00	0:0	None assigned	None	2026-07-19T11:37:59	2026-07-19T09:46:37
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782273	vgp10-P09-consensus	CANCELLED by 1001	00:00:00	0	5-00:00:00	0	512G		0	00:00:00	0:0	None assigned	None	2026-07-19T11:37:59	2026-07-19T09:46:37
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782275	vgp10-P09-finalize	CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T11:37:59	2026-07-19T09:46:37
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782276	vgp10-P10-mapping	CANCELLED by 1001	00:00:00	0	5-00:00:00	0	320G		0	00:00:00	0:0	None assigned	None	2026-07-19T11:37:59	2026-07-19T09:46:37
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782277	vgp10-P10-impg	CANCELLED by 1001	00:00:00	0	5-00:00:00	0	384G		0	00:00:00	0:0	None assigned	None	2026-07-19T11:37:59	2026-07-19T09:46:37
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782278	vgp10-P10-variants	CANCELLED by 1001	00:00:00	0	3-00:00:00	0	384G		0	00:00:00	0:0	None assigned	None	2026-07-19T11:37:59	2026-07-19T09:46:37
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782279	vgp10-P10-consensus	CANCELLED by 1001	00:00:00	0	4-00:00:00	0	384G		0	00:00:00	0:0	None assigned	None	2026-07-19T11:37:59	2026-07-19T09:46:37
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782281	vgp10-P10-finalize	CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T11:37:59	2026-07-19T09:46:37
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782274	vgp10-P09-psmc	CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T11:37:59	2026-07-19T09:46:37
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782280	vgp10-P10-psmc	CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T11:37:59	2026-07-19T09:46:37
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782284	vgp10-P05-impg	FAILED	01:28:24	5304	3-00:00:00	32	192G		169728	00:00:00	2:0	octopus02	2026-07-19T11:02:06	2026-07-19T12:30:30	2026-07-19T09:49:43
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782285	vgp10-P05-variants	CANCELLED by 1001	00:00:00	0	1-12:00:00	0	192G		0	00:00:00	0:0	None assigned	None	2026-07-19T12:35:08	2026-07-19T09:49:43
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782286	vgp10-P05-consensus	CANCELLED by 1001	00:00:00	0	2-00:00:00	0	192G		0	00:00:00	0:0	None assigned	None	2026-07-19T12:35:08	2026-07-19T09:49:43
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782288	vgp10-P05-finalize	CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T12:35:08	2026-07-19T09:49:43
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782287	vgp10-P05-psmc	CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T12:35:08	2026-07-19T09:49:43
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782375	vgp10-P04-impg	FAILED	07:33:09	27189	3-00:00:00	32	160G		870048	00:00:00	1:0	octopus02	2026-07-19T12:30:30	2026-07-19T20:03:39	2026-07-19T11:03:25
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782376	vgp10-P04-variants	CANCELLED by 1001	00:00:00	0	1-00:00:00	0	160G		0	00:00:00	0:0	None assigned	None	2026-07-19T20:09:09	2026-07-19T11:03:25
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782377	vgp10-P04-consensus	CANCELLED by 1001	00:00:00	0	2-00:00:00	0	160G		0	00:00:00	0:0	None assigned	None	2026-07-19T20:09:09	2026-07-19T11:03:25
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782379	vgp10-P04-finalize	CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T20:09:09	2026-07-19T11:03:26
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782378	vgp10-P04-psmc	CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T20:09:09	2026-07-19T11:03:26
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782406	vgp10-P09-mapping	FAILED	00:37:04	2224	5-00:00:00	32	320G		71168	00:00:00	1:0	octopus09	2026-07-19T14:22:17	2026-07-19T14:59:21	2026-07-19T11:39:42
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782407	vgp10-P09-impg	CANCELLED by 1001	00:00:00	0	5-00:00:00	0	512G		0	00:00:00	0:0	None assigned	None	2026-07-19T15:01:53	2026-07-19T11:39:42
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782408	vgp10-P09-variants	CANCELLED by 1001	00:00:00	0	3-00:00:00	0	512G		0	00:00:00	0:0	None assigned	None	2026-07-19T15:01:53	2026-07-19T11:39:42
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782409	vgp10-P09-consensus	CANCELLED by 1001	00:00:00	0	5-00:00:00	0	512G		0	00:00:00	0:0	None assigned	None	2026-07-19T15:01:53	2026-07-19T11:39:42
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782411	vgp10-P09-finalize	CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T15:01:53	2026-07-19T11:39:42
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782412	vgp10-P10-mapping	FAILED	00:37:01	2221	5-00:00:00	32	320G		71072	00:00:00	1:0	octopus09	2026-07-19T14:59:21	2026-07-19T15:36:22	2026-07-19T11:39:42
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782410	vgp10-P09-psmc	CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T15:01:53	2026-07-19T11:39:42
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782413	vgp10-P10-impg	CANCELLED by 1001	00:00:00	0	5-00:00:00	0	384G		0	00:00:00	0:0	None assigned	None	2026-07-19T15:37:48	2026-07-19T11:39:43
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782414	vgp10-P10-variants	CANCELLED by 1001	00:00:00	0	3-00:00:00	0	384G		0	00:00:00	0:0	None assigned	None	2026-07-19T15:37:48	2026-07-19T11:39:43
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782415	vgp10-P10-consensus	CANCELLED by 1001	00:00:00	0	4-00:00:00	0	384G		0	00:00:00	0:0	None assigned	None	2026-07-19T15:37:48	2026-07-19T11:39:43
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782417	vgp10-P10-finalize	CANCELLED by 1001	00:00:00	0	02:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T15:37:48	2026-07-19T11:39:43
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782416	vgp10-P10-psmc	CANCELLED by 1001	00:00:00	0	08:00:00	0	16G		0	00:00:00	0:0	None assigned	None	2026-07-19T15:37:48	2026-07-19T11:39:43
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782558	vgp10-P02-impg	FAILED	02:41:16	9676	4-00:00:00	32	256G		309632	00:00:00	2:0	octopus10	2026-07-19T15:25:48	2026-07-19T18:07:04	2026-07-19T14:23:00
/moosefs/erikg/vgp	vgp10-auth-20260718-v2	1782559	vgp10-P02-variants	CANCELLED by 1001	00:00:00	0	2-00:00:00	0	256G		0	00:00:00	0:0	None assigned	None	2026-07-19T18:09:16	2026-07-19T14:23:01
